person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Emilian Barbu,emilianbarbu,emilianbarbu@kappa.ro,2850604342371,1976-06-09,"Aleea Popa Nr. 21, Huedin, 463532",0784 828 453,26:16:dd:37:04:f8,60.81.217.84,RO02DFYM7325073016179222,2025-06-22 22:40:03,13794,29,37,1098304,a2cff066-4ef2-4e93-ac77-5660c02111f9
Rafael Pop,rafaelpop,rafaelpop@post.ro,3810914448540,1969-09-21,"Bulevardul Barbu Nr. 965 Bl. 74  Sc. 31 Ap. 408, Seini, 469683",0746 770 811,b0:41:07:16:a7:c4,207.95.242.62,RO80VWIL4515061675304996,2025-06-22 22:40:03,10803,578,464,244999,c1ac9a2d-4df5-407d-8372-ed5782545a42
Mugur Marin,mugurmarin,mugurmarin@141.ro,1640130269061,1981-07-23,"Soseaua Inocențiu Tudor Nr. 517, Mizil, 107293",0263 775 219,d6:7f:b5:59:b3:e3,170.80.217.237,RO89HHTQ4270794939106322,2025-06-22 22:40:03,5144,552,339,696917,30748fe3-6b5f-4c55-b30e-864cdb9b42f9
Ivan Dinu,ivandinu,ivandinu@zzup.ro,1700526021439,2015-11-29,"Aleea Dobre Nr. 411, Sacueni, 712477",0234 726 334,30:22:d0:9f:3b:04,199.182.161.90,RO97KGYO9581306708771151,2025-06-22 22:40:03,27087,537,98,1767877,00e57ec2-0b94-4345-b82f-c6ca4b5a6a00
Lavinia Dochioiu,laviniadochioiu,laviniadochioiu@acasa.ro,5430506216933,2013-04-16,"Strada Eftimie Nr. 413, Dumbraveni, 109874",0758 139 205,36:41:4b:69:01:21,133.23.10.154,RO05MIAY2763547932316928,2025-06-22 22:40:03,26392,479,629,991389,b14ce6cb-2f39-4546-a24b-9634e998b91f
Ladislau Ioniță,ladislauioniță,ladislauioniță@gmail.com,1040118437164,1980-04-08,"Bulevardul Barbu, Gheorgheni, 996789",0729 062 719,c8:9b:fd:ae:c3:60,60.100.240.64,RO28YNKZ7214837272889596,2025-06-22 22:40:03,9066,851,609,78409,5b5ca64c-0d46-4638-9326-5ac9af184b1c
Ana Mocanu,anamocanu,anamocanu@acasa.ro,1840730368210,1966-01-26,"Intrarea Tomescu, Petrila, 150223",0761 807 519,04:ec:fa:f8:42:2a,99.213.233.202,RO40WKSA5124322674786691,2025-06-22 22:40:03,9052,627,14,792636,ebf3f9ee-e2dd-4130-a73a-03d47eefc178
Raul Voinea,raulvoinea,raulvoinea@zzup.ro,2330529194481,1997-11-08,"Drumul Nistor, Amara, 531933",0248 861 657,0c:63:b3:d6:1b:b9,149.238.33.231,RO48FNVH5867687427896033,2025-06-22 22:40:03,5314,916,62,1306091,2070426f-b4e8-4abd-a21e-123c4ee4f64d
Nechifor Stan,nechiforstan,nechiforstan@email.ro,7020125324881,1928-08-09,"Aleea Manole Nr. 602 Bl. 10  Sc. 56 Ap. 460, Talmaciu, 190326",0730 980 567,72:a5:fe:09:66:52,112.36.79.75,RO48VWCD6264104227805578,2025-06-22 22:40:03,32294,933,165,1697275,7e35604b-6868-4ac5-a735-40f3da48d411
Ducu Ababei,ducuababei,ducuababei@kappa.ro,8381024335250,1979-02-22,"Strada Vincențiu Dumitrescu Nr. 960, Vicovu de Sus, 668430",0252 905 600,3e:3e:b2:64:fd:fa,121.252.184.199,RO04SITL0115155626745866,2025-06-22 22:40:03,22380,69,671,547285,9c7468ff-cc21-4faf-be96-38c7bf158ea7
Octaviana Mazilescu,octavianamazilescu,octavianamazilescu@post.ro,6520930090047,1994-10-20,"Bulevardul Brăduț Gheorghiu, Ludus, 300642",0785 498 396,02:df:05:97:7b:ae,108.55.181.223,RO38SLEU2395898375248607,2025-06-22 22:40:03,32281,936,271,1651331,389fdaba-191c-4c7e-aa72-f19df526e2de
Anatolie Gheorghiu,anatoliegheorghiu,anatoliegheorghiu@141.ro,3360430433211,1935-05-30,"Intrarea Ionescu, Turda, 412720",0733 050 006,f4:ff:db:e5:86:a0,163.228.140.0,RO53WEMB8319690979482807,2025-06-22 22:40:03,21219,825,283,1116982,2ea61194-82ce-407d-8ee3-dba5b48c8fa7
Viorel Nistor,viorelnistor,viorelnistor@email.ro,5650919347041,1999-02-09,"Drumul Ioniță Nr. 95, Fieni, 292925",0756 091 432,c6:ba:46:95:d4:e8,190.241.55.167,RO03MVSS0519828469914156,2025-06-22 22:40:03,4822,5,641,178962,9ebe7ff5-2ffb-42a3-89ef-3055bcc73037
Sava Popa,savapopa,savapopa@post.ro,8960514380227,2012-06-01,"Bulevardul Albu Nr. 42 Bl. 30  Sc. 18 Ap. 196, Chisineu-Cris, 842519",0765 115 875,42:bd:bd:d8:4d:cf,38.208.59.250,RO73NXMT7942054271861314,2025-06-22 22:40:03,22302,343,361,189148,2b179af4-0ba6-44d9-a510-ed8896025719
Niculina Diaconu,niculinadiaconu,niculinadiaconu@email.ro,2251026520863,2013-04-26,"Strada Mihai Dochioiu, Carei, 273907",0258 238 716,f0:17:ef:89:86:f5,71.23.53.202,RO72UZSK8985183831672688,2025-06-22 22:40:03,29487,921,642,1497220,693adae0-2b6a-4d2a-8147-d07679409ac3
Marcheta Stancu,marchetastancu,marchetastancu@zzup.ro,1130424085461,1949-09-28,"Strada Florin Oprea, Sebis, 558780",0738 560 022,ac:ce:58:f4:87:aa,210.214.91.226,RO03EWNK2421129739816424,2025-06-22 22:40:03,10039,190,405,1004733,d6be578f-9530-4583-8f2b-30f456189daf
Pamfil Popescu,pamfilpopescu,pamfilpopescu@acasa.ro,8101030104772,2024-10-20,"Aleea Ionelia Stan Nr. 78 Bl. 38  Sc. 48 Ap. 586, Voluntari, 647536",0258 139 553,80:80:33:9c:83:ff,173.220.203.129,RO95HHHT3323416908378334,2025-06-22 22:40:03,20137,6,615,1811776,b1700b5f-ee67-4c04-b5e9-300d6135634a
Amelia Diaconescu,ameliadiaconescu,ameliadiaconescu@kappa.ro,1020528237150,2001-10-03,"Intrarea Popescu Nr. 74 Bl. 16  Sc. 85 Ap. 180, Cluj-Napoca, 795932",0259 753 915,c4:fc:f6:f0:30:7e,173.196.205.191,RO65MFDY1289125358877768,2025-06-22 22:40:03,6362,166,459,637180,ae4b3576-9a5f-4386-b7c7-a931bb57cbb1
Laurian Manole,laurianmanole,laurianmanole@kappa.ro,5380714308530,2002-01-02,"Aleea Vasile Diaconescu, Constanta, 980754",0756 251 368,be:9e:6e:4c:11:0f,168.190.100.38,RO66XXPJ7214902235154611,2025-06-22 22:40:03,22789,133,473,1759651,60254224-bfe2-4173-a1db-ab5f57e8d90a
Sergiu Voinea,sergiuvoinea,sergiuvoinea@zzup.ro,4510505364282,2018-11-14,"Aleea Nistor Nr. 27, Floresti, 782841",0725 076 617,5a:ea:1a:8d:07:97,146.229.69.140,RO27QPFA8600332342930569,2025-06-22 22:40:03,22664,912,575,1690978,434d571a-a7cd-43f7-b31d-492ef581e5f1
Zina Stoica,zinastoica,zinastoica@zzup.ro,2950925142082,2005-09-20,"Strada Pop, Diosig, 977688",0257 095 922,c0:eb:d0:4c:2f:36,213.77.180.62,RO82SQNE3843074982086279,2025-06-22 22:40:03,968,991,730,71007,e8ade8b2-b914-416c-a430-3741d828b78a
Sânziana Barbu,sânzianabarbu,sânzianabarbu@acasa.ro,4130211242681,1998-11-29,"Soseaua Aleodor Tabacu Nr. 597, Baile Borsa, 525842",0728 383 457,90:29:22:dd:d6:74,125.63.193.167,RO77OQHB6367239599662665,2025-06-22 22:40:03,737,896,699,1245746,2bf516c8-6103-4f13-81ce-0e055ad78ca4
Eusebia Tomescu,eusebiatomescu,eusebiatomescu@kappa.ro,2391011041277,1948-05-27,"Soseaua Stancu Nr. 14 Bl. 85  Sc. 92 Ap. 783, Feldru, 616258",0771 085 450,ca:fc:fb:a1:d6:68,5.7.177.140,RO87KQFC8122545503567915,2025-06-22 22:40:03,10454,965,568,1476767,7022b77f-b539-41b2-b43a-ecfbd69d6626
Mihaela Dobre,mihaeladobre,mihaeladobre@post.ro,4510103079891,2022-07-10,"Strada Dima Nr. 983, Peris, 157655",0263 831 375,16:74:6f:32:a9:3b,99.112.68.128,RO81AAJN7818683461943213,2025-06-22 22:40:03,35801,749,89,665083,1667b309-904b-4c5c-88b2-d88486cdd332
Iridenta Nemeș,iridentanemeș,iridentanemeș@email.ro,3600822319201,2023-10-27,"Bulevardul Georgiana Pop Nr. 35 Bl. 89  Sc. 17 Ap. 577, Otelu Rosu, 954467",0768 269 696,92:94:75:70:c4:ee,124.188.137.48,RO55GDWX2457983134845143,2025-06-22 22:40:03,28490,226,620,1127372,2e291ee8-1142-4079-90fa-d47bdb76d843
Bebe Nistor,bebenistor,bebenistor@gmail.com,1080924098643,2017-09-06,"Aleea Dochioiu Nr. 864, Urziceni, 951576",0253 109 627,24:64:93:4f:e1:c3,68.14.8.127,RO74KMME7775874189243903,2025-06-22 22:40:03,22703,794,709,1908521,e15307c7-25c8-4768-829c-e3aaf0c5a8ce
Veniamin Nistor,veniaminnistor,veniaminnistor@acasa.ro,5840227145177,2009-03-19,"Bulevardul Nistor, Raducaneni, 869991",0743 617 234,9c:64:5b:23:c1:90,86.126.133.148,RO50YFOQ1395414560549282,2025-06-22 22:40:03,22999,69,24,1100856,750ecbde-9c56-4123-ad95-20a16ddb7d57
Ladislau Stănescu,ladislaustănescu,ladislaustănescu@zzup.ro,1460225272176,1974-01-11,"Soseaua Toma Nr. 346 Bl. 57  Sc. 51 Ap. 246, Pucioasa, 161389",0732 511 052,84:aa:cb:38:b0:1a,118.233.119.199,RO54QSZW7697191664886975,2025-06-22 22:40:03,8935,847,688,165958,43daccb7-bb4b-4a74-b96a-79f290569576
Mara Dochioiu,maradochioiu,maradochioiu@gmail.com,8380115387197,1967-07-25,"Aleea Ene Nr. 70, Podu Iloaiei, 514237",0755 359 127,58:69:cf:f8:00:57,153.120.97.54,RO08IQRF4822048103905943,2025-06-22 22:40:03,30546,554,127,1472089,91f7f150-cc12-48f8-9964-ed83d393b63f
Florian Mazilescu,florianmazilescu,florianmazilescu@email.ro,2271209027653,2009-03-04,"Drumul Popescu, Savinesti, 114354",0746 012 910,62:f1:71:be:27:94,194.44.216.18,RO73OVLA6819829239592084,2025-06-22 22:40:03,18613,417,405,1053019,f2eb1ef0-fb08-4dca-9a41-7f458acf3366
Călin Dima,călindima,călindima@email.ro,7170920166210,1973-01-04,"Intrarea Mitică Florea Nr. 43 Bl. 51  Sc. 47 Ap. 227, Pipera (Voluntari), 357988",0737 567 185,b4:f7:7b:bc:96:ea,184.9.184.12,RO59MEWQ2472082404467460,2025-06-22 22:40:03,34296,687,6,1664415,1342aabd-16be-40b9-aa47-d247d672beed
Sandu Manole,sandumanole,sandumanole@acasa.ro,3791114229830,1933-02-10,"Soseaua Fabian Tabacu Nr. 410 Bl. 48  Sc. 13 Ap. 937, Orsova, 614240",0242 688 921,5a:ce:a4:d4:e6:0e,63.254.71.231,RO23CFDP0248453281083259,2025-06-22 22:40:03,3765,947,691,1568862,f083359b-d734-4ac7-8922-82bea891a2ce
Mioara Nemeș,mioaranemeș,mioaranemeș@post.ro,5901005387276,1950-12-08,"Drumul Aristide Ababei Nr. 449 Bl. 33  Sc. 63 Ap. 862, Schela Cladovei, 493648",0729 437 101,50:05:a8:33:82:14,216.182.136.71,RO77AFXZ7397971384858334,2025-06-22 22:40:03,14723,120,217,95776,e75d6d42-3808-42ff-9885-04578eb5832e
Iurie Ababei,iurieababei,iurieababei@zzup.ro,5321006264707,2009-10-03,"Drumul Manole Nr. 64, Victoria, 447213",0711 497 161,20:51:10:75:d9:bc,158.65.94.204,RO74TKXY5623813293384749,2025-06-22 22:40:03,3549,574,45,1495153,bf361442-b862-4185-900b-badec4c971e9
Cezara Ardelean,cezaraardelean,cezaraardelean@141.ro,1220217397419,1947-02-18,"Aleea Diaconescu Nr. 90, Alexandria, 304855",0735 097 051,26:01:67:80:98:67,41.8.133.86,RO59ZMTZ3894924201434869,2025-06-22 22:40:03,14554,258,710,1909104,f84ac066-73a5-4c0c-becc-0c465d3a9fa2
Ioanina Popa,ioaninapopa,ioaninapopa@acasa.ro,1180125159704,2018-04-16,"Drumul Stoica, Otopeni, 822113",0234 456 672,7e:b7:bf:8a:9a:9d,26.11.13.158,RO16SRGK0992067948113496,2025-06-22 22:40:03,25357,349,696,883708,53c259df-9354-469f-acd1-3b341e5ea27f
Fiona Nistor,fionanistor,fionanistor@post.ro,3821212184901,1986-09-23,"Strada Barbu Nr. 55 Bl. 13  Sc. 16 Ap. 883, Nasaud, 644939",0769 877 169,3a:1d:80:06:f9:4d,196.9.198.228,RO59KLPC1233204887791059,2025-06-22 22:40:03,14322,620,313,1492171,d331aa5a-dad7-47d7-ae7d-9a5809766a05
Raluca Oprea,ralucaoprea,ralucaoprea@acasa.ro,1700518365535,1984-04-16,"Aleea Diaconu Nr. 948 Bl. 30  Sc. 76 Ap. 871, Homocea, 940666",0745 903 460,00:7e:34:fc:64:14,25.38.3.85,RO38GVWK8745269204846061,2025-06-22 22:40:03,3448,679,407,140307,eb1aa44f-0841-4f0f-940d-a3ca46162cf0
Evanghelina Suciu,evanghelinasuciu,evanghelinasuciu@kappa.ro,5130512298906,1989-12-13,"Strada Bănel Ioniță Nr. 529 Bl. 24  Sc. 42 Ap. 887, Tunari, 998194",0243 474 384,44:21:1d:1a:45:51,139.135.18.131,RO05MZAZ9679663199949464,2025-06-22 22:40:03,15604,140,530,849373,470768bf-3c1a-416d-a733-600c320efed1
Marina Florea,marinaflorea,marinaflorea@zzup.ro,7200729112360,1914-10-29,"Drumul Eftimie Nr. 657 Bl. 77  Sc. 33 Ap. 298, Babadag, 458427",0244 108 994,86:05:d3:9d:94:bc,27.208.1.129,RO72WDYA9695041542467937,2025-06-22 22:40:03,22966,745,680,31434,d96b97c6-d1f4-41c9-a37c-c714b4556c52
Panagachie Toma,panagachietoma,panagachietoma@acasa.ro,2951012315944,2006-05-06,"Strada Vicențiu Georgescu Nr. 98, Targu Mures, 598800",0726 199 697,5e:ad:f0:04:38:63,19.32.161.52,RO98ZKHD7422911409410371,2025-06-22 22:40:03,25779,579,53,1763655,a0a8c33b-a698-4f63-b54f-a4d6b2ba7f4e
Catinca Florea,catincaflorea,catincaflorea@email.ro,2270401234448,1931-11-24,"Bulevardul Ioniță Nr. 883, Greci, 880961",0747 346 755,20:03:92:40:96:28,171.152.167.94,RO18PKCO8765886447809128,2025-06-22 22:40:03,3837,106,291,1333275,aa5d835d-f9df-425b-9670-e009aa57be4c
Gheorghe Ene,gheorgheene,gheorgheene@post.ro,2200724111139,1917-08-01,"Intrarea Zenobia Marin, Miercurea-Ciuc, 732932",0737 290 996,ba:25:54:db:ca:00,2.48.251.43,RO24CFWV0527162779724828,2025-06-22 22:40:03,11349,103,303,1270849,615ef3e8-6fb6-4ac6-83c5-cb27012e42c4
Vlad Aanei,vladaanei,vladaanei@email.ro,8430125246901,1991-06-01,"Aleea Voinea Nr. 20 Bl. 95  Sc. 14 Ap. 997, Sadova, 243152",0749 885 008,5c:93:c4:fc:b5:68,125.252.33.253,RO07URBI5791248698793316,2025-06-22 22:40:03,4359,602,718,399967,13791d80-52c9-4094-8573-1bc101ab8b2b
Florentina Preda,florentinapreda,florentinapreda@zzup.ro,3381001279991,1955-11-13,"Soseaua Dima, Salonta, 704548",0236 745 668,0a:03:16:28:cd:b2,118.240.43.225,RO57VKAB7758688417432592,2025-06-22 22:40:03,32170,870,336,26066,cf5098bb-6ee2-4252-97bd-3c0cdc6f3390
Cazimir Diaconescu,cazimirdiaconescu,cazimirdiaconescu@gmail.com,7990723513530,2008-05-09,"Strada Pop Nr. 42 Bl. 21  Sc. 89 Ap. 388, Floresti, 440827",0725 718 752,d8:8c:46:47:9e:fa,15.110.2.215,RO89OTPE4527642195777213,2025-06-22 22:40:03,5974,391,61,435692,68b655b6-b445-4bc1-a2e3-b9a7e61c7219
Petrică Niță,petricăniță,petricăniță@gmail.com,6481228110312,1994-08-21,"Strada Aanei Nr. 14 Bl. 98  Sc. 21 Ap. 919, Fundeni, 311167",0231 690 293,e0:e0:12:14:82:3d,6.167.220.217,RO06UZHB6722513582366772,2025-06-22 22:40:03,26710,595,494,1576662,86f813e1-7506-4293-83ba-b74f4777ddcc
Anamaria Georgescu,anamariageorgescu,anamariageorgescu@gmail.com,4590512030434,2012-10-05,"Intrarea Cezar Stănescu Nr. 13, Balan, 245405",0723 012 283,6a:ac:88:94:f0:4b,111.90.100.185,RO27EUSQ7245907190868139,2025-06-22 22:40:03,25111,750,22,871098,c696ceb1-4918-495f-8ad4-6398402ed7d6
Sânziana Albu,sânzianaalbu,sânzianaalbu@zzup.ro,1181212374590,1922-01-13,"Intrarea Eduard Gheorghiu, Horodnic de Sus, 701374",0757 414 397,00:eb:6c:a3:b3:fc,8.241.182.209,RO47RXSM3931278871825401,2025-06-22 22:40:03,27690,545,716,17026,fbaa32f0-07c8-4efc-bd52-7111b9c4a28e
Valeria Suciu,valeriasuciu,valeriasuciu@zzup.ro,2800215087231,1994-01-13,"Bulevardul Florea Nr. 442, Boldesti-Scaeni, 602442",0737 367 667,78:c5:19:dd:1a:7d,97.132.77.189,RO56RZMB3421042930608174,2025-06-22 22:40:03,32221,757,657,1124161,db4b79ac-3179-4f35-b1fa-ef704d7dcfa6
Julieta Toma,julietatoma,julietatoma@gmail.com,5531011043026,1978-06-07,"Strada Carmina Nistor Nr. 60 Bl. 27  Sc. 14 Ap. 465, Slatina, 327743",0737 548 037,58:d9:89:a4:a4:8c,85.171.95.56,RO37OVAS6105550043338202,2025-06-22 22:40:03,31666,184,635,1008399,59ca8111-e02c-4e4c-b7e9-e1ed3d6f382f
Xenia Ene,xeniaene,xeniaene@141.ro,6541112299715,1910-11-23,"Aleea Ababei Nr. 83, Cudalbi, 263192",0747 329 559,fa:18:e4:39:7f:13,137.44.153.148,RO98CHTQ4487560937511524,2025-06-22 22:40:03,22601,122,0,910622,eb07eb23-5c0a-4aba-958f-23dc78de2d23
Sabina Nemeș,sabinanemeș,sabinanemeș@email.ro,8910901156999,2005-08-19,"Strada Iustinian Niță Nr. 828, Valea Mare (Babeni), 259301",0721 896 676,86:17:aa:f4:b4:c1,40.9.199.198,RO15SMIR5885403836486449,2025-06-22 22:40:03,15802,519,370,581367,8f778572-f57e-4b27-bb7d-8be4a171f594
Liana Niță,liananiță,liananiță@gmail.com,4180723031691,1940-01-02,"Soseaua Preda, Pecica, 693983",0784 782 452,ae:86:74:07:c9:8c,55.186.192.168,RO42SQMS4676120202853937,2025-06-22 22:40:03,17455,248,67,1531697,5f822b99-ea6f-4a0a-93a6-0f02aba9b758
Theodor Eftimie,theodoreftimie,theodoreftimie@post.ro,2321120266973,1986-05-18,"Intrarea Miruna Tomescu, Motru, 525284",0731 945 638,cc:a6:88:31:f8:8d,60.26.131.151,RO96GODG9148552539989070,2025-06-22 22:40:03,12105,711,168,1193177,e5cc2df9-b2e7-477f-a67c-45eabaa6d9fc
Zaraza Nistor,zarazanistor,zarazanistor@acasa.ro,1111129381141,1973-09-15,"Drumul Voinea, Oradea, 522874",0257 337 228,aa:c2:c4:ba:62:00,78.90.234.137,RO02JKCC5719150523500873,2025-06-22 22:40:03,11124,687,287,1628224,120f7a9b-9890-4f49-b71a-a75c3484d263
Agata Oprea,agataoprea,agataoprea@141.ro,3520510134095,1976-06-29,"Soseaua Manole, Campulung Moldovenesc, 491990",0757 099 502,ce:85:a2:a4:0e:70,2.17.227.133,RO94YMFA8847077080137473,2025-06-22 22:40:03,15537,90,768,397443,ea18034f-2d3e-467d-b799-d264dd76c7be
Silviana Oprea,silvianaoprea,silvianaoprea@zzup.ro,7060115260181,2017-10-09,"Strada Tomescu Nr. 30, Cumpana, 886342",0234 667 052,a2:08:0e:ee:36:c1,174.164.250.3,RO65JQHG4287790143348800,2025-06-22 22:40:03,3317,383,24,103748,0f9e032d-1d50-419d-bb6a-6cb05a63f722
Constantin Stănescu,constantinstănescu,constantinstănescu@gmail.com,3270820195953,2000-08-18,"Drumul Suciu Nr. 679 Bl. 74  Sc. 26 Ap. 346, Odorheiu Secuiesc, 502268",0251 086 318,38:b7:9d:02:68:87,142.222.131.156,RO35GIFV7670664888505900,2025-06-22 22:40:03,243,100,138,1946903,c05317d3-1d79-496d-b64b-456899d58dd5
Victor Marin,victormarin,victormarin@email.ro,8570411180034,1962-10-26,"Aleea Oprea Nr. 51 Bl. 10  Sc. 64 Ap. 830, Nadlac, 245912",0253 040 409,ca:9a:6b:d3:9d:68,125.161.247.217,RO33DFPS6442582129511637,2025-06-22 22:40:03,28917,788,458,46987,c686ae89-6e10-4cad-90d1-51b82d97d16c
Luciana Ababei,lucianaababei,lucianaababei@email.ro,7340231391133,2017-01-13,"Strada Manole Nr. 46 Bl. 16  Sc. 33 Ap. 998, Mihail Kogalniceanu, 771946",0732 103 237,b2:58:95:57:16:1d,36.204.129.62,RO76RPNX3686512530559949,2025-06-22 22:40:03,1474,692,340,1811921,07a65cff-1d6c-4fa5-a1d9-fb1509159ab9
Filip Pușcașu,filippușcașu,filippușcașu@post.ro,3640309033851,1961-11-22,"Intrarea Grigore Dinu Nr. 404 Bl. 17  Sc. 46 Ap. 803, Rasinari, 462956",0243 185 079,8c:1e:aa:94:2b:fa,110.214.169.110,RO80UFIQ4446632363948894,2025-06-22 22:40:03,20312,300,356,1889292,e107dbb9-9dc1-45a5-95dc-c03ed6c7a02e
Eva Stancu,evastancu,evastancu@post.ro,6950231345649,1941-12-13,"Aleea Sidonia Stancu, Cajvana, 176826",0266 487 146,a8:cb:53:fe:34:02,148.203.69.147,RO85MGFH1479827512376249,2025-06-22 22:40:03,26451,188,181,1281897,97e5d3e0-2bf5-4b82-bf94-57aa98fe609f
Nadia Pușcașu,nadiapușcașu,nadiapușcașu@141.ro,3280113396378,1931-05-31,"Bulevardul Aurelia Preda, Poiana Mare, 747620",0760 892 988,92:db:6b:b4:de:a4,92.126.88.133,RO94QTRW7339660784610322,2025-06-22 22:40:03,25514,653,433,1169739,f80d86e7-6b56-4073-8231-60684ffb4d5c
Dochia Diaconu,dochiadiaconu,dochiadiaconu@zzup.ro,1210517190241,1940-06-03,"Intrarea Nemeș, Targu Secuiesc, 946738",0241 455 081,46:43:de:7b:d6:f5,135.32.114.163,RO37FDPH4604477553999206,2025-06-22 22:40:03,8733,591,777,563998,b1a69551-6113-41fb-a68c-be3a22e7b36a
Tania Dima,taniadima,taniadima@acasa.ro,2690302225136,2004-10-18,"Bulevardul Dobre, Iernut, 522598",0762 386 412,4a:ec:65:44:08:42,92.241.253.124,RO16MVNE8117505764125714,2025-06-22 22:40:03,30544,768,439,1469174,d4edcef6-44f7-40f9-be40-1c91b8407ab8
Emanuel Ababei,emanuelababei,emanuelababei@post.ro,1260120339078,2018-01-10,"Aleea Adonis Gheorghiu Nr. 56, Codlea, 206370",0259 798 519,02:7f:00:a1:55:9f,158.58.193.116,RO27AHKM3326530882259885,2025-06-22 22:40:03,29940,589,502,1954722,3a03577d-6186-4363-a0df-0a7e923dfae7
Felicia Tabacu,feliciatabacu,feliciatabacu@zzup.ro,5280112402979,1951-08-17,"Bulevardul Francisc Florea Nr. 955 Bl. 56  Sc. 59 Ap. 552, Branesti, 222642",0711 259 477,ba:0b:42:f9:bd:a1,19.177.165.114,RO88AUUF6890870009905702,2025-06-22 22:40:03,14916,286,121,599975,02cdb695-65fc-47f8-bd90-5b101459dc68
Cristobal Dumitrescu,cristobaldumitrescu,cristobaldumitrescu@acasa.ro,7160520021717,1964-05-28,"Soseaua Aristița Georgescu, Pitesti, 975531",0242 451 987,7a:5f:0e:d6:e1:9b,3.86.213.195,RO35ORFO7339744984065568,2025-06-22 22:40:03,10860,673,72,1784757,9504dfec-e477-47e6-9aee-7f760f0b44b0
Dan Dinu,dandinu,dandinu@zzup.ro,3201226109224,2014-09-13,"Strada Oprea Nr. 76 Bl. 29  Sc. 43 Ap. 591, Straja, 529062",0769 236 476,44:17:ff:7c:3c:a4,41.179.232.207,RO57FOIJ7326033320405813,2025-06-22 22:40:03,31013,857,350,684,a054afa0-58bc-4e7e-b845-2551c8c92439
Voichița Barbu,voichițabarbu,voichițabarbu@post.ro,7360129046203,1976-09-10,"Strada Dima, Plosca, 507283",0745 549 964,0e:d0:76:43:f1:9b,45.91.106.203,RO73IXGM4078625206680600,2025-06-22 22:40:03,26762,381,178,272083,43afb240-26b3-477e-a48a-34d4a7bbc009
Axenia Toma,axeniatoma,axeniatoma@email.ro,6560119372223,1918-04-02,"Aleea Despina Oprea Nr. 78, Medgidia, 546637",0744 864 968,38:54:6b:13:f6:c4,70.141.17.43,RO67GYTP3502620553627648,2025-06-22 22:40:03,355,74,549,1519211,6eae2135-d460-40f9-a222-a7fd7e48e0e6
Costin Stoica,costinstoica,costinstoica@kappa.ro,4150805395196,1966-12-13,"Bulevardul Preda Nr. 339, Oituz, 307303",0730 771 923,04:49:4d:e6:d6:49,84.70.248.193,RO23DXOI1945243074635486,2025-06-22 22:40:03,2078,703,316,1914376,9b1bec15-ad2c-4e05-bd2f-a2a60af3dd36
Ovidiu Georgescu,ovidiugeorgescu,ovidiugeorgescu@post.ro,2670509207581,1981-11-02,"Drumul Gheorghiu, Toflea, 771602",0725 840 330,ea:bc:0b:1f:1d:f8,68.43.106.237,RO15NVIM2596975690645550,2025-06-22 22:40:03,25715,892,698,184399,6b6b7f55-01c6-455d-ad46-bcc279f49894
Oliviu Stoica,oliviustoica,oliviustoica@email.ro,4460202217020,1991-01-04,"Strada Ionescu Nr. 69 Bl. 67  Sc. 84 Ap. 880, Pantelimon, 334701",0256 196 098,76:fe:b6:e2:1f:b6,112.19.121.41,RO41ZHWQ1733571478787818,2025-06-22 22:40:03,22734,866,404,1976896,87546e75-a9bb-40d3-957b-6e2f761bc031
Frederic Dima,fredericdima,fredericdima@gmail.com,6060509185072,2011-12-19,"Drumul Toma, Deta, 120137",0252 280 155,3a:46:c2:9f:f2:10,115.81.42.192,RO88EPLF1219906242973283,2025-06-22 22:40:03,30177,774,257,1003471,7847d0f2-077c-499c-9008-a4a08c0ed24d
Eusebia Dumitrescu,eusebiadumitrescu,eusebiadumitrescu@acasa.ro,6200120081981,1921-09-01,"Soseaua Suciu, Braila, 783294",0264 877 918,a0:77:41:b5:9b:2e,7.79.90.129,RO66MRWR1216812914951574,2025-06-22 22:40:03,22734,26,780,1736148,01cc1f11-5286-48c4-879e-e034824aca89
Romina Mazilescu,rominamazilescu,rominamazilescu@email.ro,4781010374145,1918-05-24,"Aleea Nistor Nr. 85 Bl. 55  Sc. 65 Ap. 443, Valea Mare (Negresti), 366809",0744 620 149,70:67:c8:eb:41:aa,18.12.132.179,RO70RWNW4053137721642553,2025-06-22 22:40:03,16685,230,222,731693,8640d0ac-a191-4921-93cd-eb3ed3b76318
Emanuil Gheorghiu,emanuilgheorghiu,emanuilgheorghiu@gmail.com,5061206456148,1946-10-06,"Bulevardul Estera Ababei Nr. 565, Breaza de Sus, 668889",0755 632 226,de:2f:22:bb:1f:1e,192.167.244.179,RO90VCEI1044475735490183,2025-06-22 22:40:03,6008,108,633,87037,079ebca0-cd9b-477d-a0c9-1366d184daf7
Emanuela Manole,emanuelamanole,emanuelamanole@gmail.com,5640809085386,1958-06-03,"Soseaua Lucian Stancu Nr. 312, Urziceni, 482300",0267 522 324,a6:53:9a:7c:43:73,113.99.149.163,RO55WTWH7071531094211954,2025-06-22 22:40:03,6416,508,372,675324,424b595c-57c5-45d8-8ba2-b084ecee2e2a
